"","data","Freq"
"1165","tess_nnp",860
"1166","meeting_nn",859
"1167","need_vbp",858
"1168","windows_nns",858
"1169","fingers_nns",857
"1170","lopez_nnp",857
"1171","little_nnp",856
"1172","micawber_nnp",856
"1173","act_nn",854
"1174","dreadful_jj",854
"1175","early_rb",854
"1176","rebecca_nnp",854
"1177","manners_nns",853
"1178","boys_nns",851
"1179","knees_nns",850
"1180","conscience_nn",849
"1181","conscious_jj",849
"1182","equal_jj",849
"1183","joe_nnp",849
"1184","language_nn",849
"1185","fallen_vbn",848
"1186","truly_rb",848
"1187","violent_jj",848
"1188","highly_rb",847
"1189","quick_jj",846
"1190","secret_nn",846
"1191","charles_nnp",844
"1192","moments_nns",843
"1193","naturally_rb",843
"1194","friendship_nn",842
"1195","running_vbg",842
"1196","courage_nn",840
"1197","remembered_vbd",840
"1198","breast_nn",838
"1199","resolution_nn",838
"1200","richard_nnp",838
"1201","fall_vb",837
"1202","forgive_vb",837
"1203","nevertheless_rb",837
"1204","shoulders_nns",837
"1205","quarter_nn",835
"1206","trees_nns",835
"1207","living_vbg",834
"1208","drawing-room_nn",832
"1209","whole_nn",831
"1210","mention_vb",830
"1211","writing_vbg",830
"1212","laid_vbd",828
"1213","possession_nn",828
"1214","seven_cd",828
"1215","tender_nn",828
"1216","broken_vbn",827
"1217","extraordinary_jj",827
"1218","pamela_nnp",826
"1219","subject_jj",826
"1220","wonder_nn",826
"1221","hall_nn",825
"1222","means_vbz",822
"1223","curiosity_nn",821
"1224","died_vbd",821
"1225","necessity_nn",821
"1226","future_jj",819
"1227","information_nn",819
"1228","hard_rb",818
"1229","lord_nn",817
"1230","loud_jj",816
"1231","around_in",813
"1232","places_nns",813
"1233","stone_nn",813
"1234","grief_nn",811
"1235","instance_nn",811
"1236","weak_jj",810
"1237","avoid_vb",809
"1238","judgment_nn",809
"1239","anger_nn",808
"1240","promise_nn",807
"1241","following_vbg",806
"1242","fast_rb",805
"1243","repeated_vbn",805
"1244","look_vbp",804
"1245","picture_nn",803
"1246","lot_nn",802
"1247","though_rb",802
"1248","thy_jj",801
"1249","learned_vbn",799
"1250","elizabeth_nnp",798
"1251","attend_vb",796
"1252","raised_vbd",796
"1253","cries_vbz",795
"1254","grew_vbd",795
"1255","month_nn",795
"1256","various_jj",795
"1257","begun_vbn",794
"1258","front_nn",794
"1259","lose_vb",794
"1260","meaning_nn",794
"1261","paid_vbn",794
"1262","jolyon_nnp",793
"1263","heaven_nn",792
"1264","noise_nn",792
"1265","fate_nn",791
"1266","gives_vbz",791
"1267","ill_rb",791
"1268","charge_nn",790
"1269","comfortable_jj",789
"1270","houses_nns",789
"1271","effort_nn",788
"1272","heads_nns",788
"1273","fashion_nn",786
"1274","seem_vbp",786
"1275","carried_vbn",785
"1276","farther_rb",785
"1277","passage_nn",785
"1278","due_jj",783
"1279","curious_jj",782
"1280","happen_vb",782
"1281","parlor_nn",782
"1282","period_nn",780
"1283","tall_jj",779
"1284","ways_nns",779
"1285","felt_vbn",777
"1286","hers_nns",777
"1287","tongue_nn",777
"1288","razumov_nnp",776
"1289","beginning_vbg",774
"1290","play_nn",774
"1291","b._nnp",773
"1292","better_rb",772
"1293","hope_vb",772
"1294","sufficient_jj",771
"1295","need_nn",770
"1296","relation_nn",770
"1297","city_nn",768
"1298","acquainted_vbn",767
"1299","bless_vb",766
"1300","prevent_vb",766
"1301","willing_jj",766
"1302","longer_rb",765
"1303","hold_nn",764
"1304","ye_nn",763
"1305","understand_vbp",761
"1306","verloc_nnp",761
"1307","work_vb",760
"1308","fancy_jj",759
"1309","imagine_vb",759
"1310","living_nn",759
"1311","set_vbd",759
"1312","peggotty_nnp",758
"1313","rooms_nns",757
"1314","settled_vbn",757
"1315","actually_rb",756
"1316","shame_nn",756
"1317","streets_nns",756
"1318","lover_nn",755
"1319","utmost_jj",754
"1320","apartment_nn",753
"1321","imagination_nn",753
"1322","lucy_nnp",753
"1323","paused_vbd",753
"1324","remain_vb",753
"1325","lately_rb",750
"1326","kitchen_nn",749
"1327","eat_vb",748
"1328","habit_nn",746
"1329","distant_jj",745
"1330","equally_rb",744
"1331","held_vbn",744
"1332","solemn_jj",744
"1333","capable_jj",742
"1334","english_jj",741
"1335","happened_vbn",741
"1336","ten_cd",741
"1337","heyst_nnp",740
"1338","seated_vbn",740
"1339","shaking_vbg",740
"1340","very_jj",740
"1341","hear_vbp",738
"1342","ideas_nns",737
"1343","olive_nnp",737
"1344","peculiar_jj",736
"1345","clever_jj",735
"1346","melancholy_jj",735
"1347","pen_nn",734
"1348","ten_nn",734
"1349","pause_nn",733
"1350","calling_vbg",732
"1351","considerable_jj",732
"1352","doors_nns",732
"1353","dropped_vbd",732
"1354","proceeded_vbd",732
"1355","throw_vb",732
"1356","example_nn",731
"1357","fear_vbp",731
"1358","forced_vbn",731
"1359","color_nn",730
"1360","dignity_nn",730
"1361","humble_jj",730
"1362","kindly_rb",730
"1363","plain_jj",729
"1364","nice_jj",728
"1365","grace_nn",727
"1366","false_jj",726
"1367","concern_nn",725
"1368","ease_nn",725
"1369","humor_nn",725
"1370","patience_nn",725
"1371","waited_vbd",725
"1372","empty_jj",724
"1373","hall_nnp",724
"1374","seldom_rb",723
"1375","walls_nns",721
"1376","wonder_vbp",720
"1377","wore_vbd",720
"1378","choice_nn",719
"1379","ourselves_prp",719
"1380","secret_jj",719
"1381","tulliver_nnp",719
"1382","eight_cd",718
"1383","merit_nn",718
"1384","occasions_nns",718
"1385","apparently_rb",717
"1386","boat_nn",716
"1387","names_nns",716
"1388","wharton_nnp",716
"1389","paris_nnp",715
"1390","estate_nn",714
"1391","faith_nn",714
"1392","summer_nn",713
"1393","whispered_vbd",713
"1394","accept_vb",712
"1395","gently_rb",712
"1396","lad_nn",712
"1397","started_vbd",712
"1398","met_vbn",711
"1399","dressed_vbn",710
"1400","watching_vbg",710
"1401","beloved_jj",709
"1402","mistake_nn",709
"1403","terrible_jj",707
"1404","expressed_vbd",706
"1405","important_jj",706
"1406","opposite_jj",706
"1407","longer_rbr",705
"1408","music_nn",705
"1409","admiration_nn",704
"1410","prince_nnp",704
"1411","enter_vb",703
"1412","express_vb",703
"1413","sisters_nns",703
"1414","wretch_nn",703
"1415","faces_nns",702
"1416","open_vb",702
"1417","war_nn",702
"1418","asking_vbg",701
"1419","late_rb",701
"1420","offered_vbd",701
"1421","arrived_vbd",700
"1422","evidently_rb",699
"1423","fit_nn",699
"1424","parliament_nnp",699
"1425","beside_in",698
"1426","lost_vbd",697
"1427","old_nnp",697
"1428","useful_jj",696
"1429","usually_rb",696
"1430","aside_rb",695
"1431","existence_nn",695
"1432","features_nns",695
"1433","foolish_jj",695
"1434","repeated_vbd",695
"1435","elinor_nnp",694
"1436","play_vb",694
"1437","ai_vbp",693
"1438","listen_vb",693
"1439","amongst_in",692
"1440","duchess_nnp",692
"1441","darkness_nn",691
"1442","takes_vbz",691
"1443","bosom_nn",689
"1444","sleep_vb",689
"1445","abroad_rb",688
"1446","all_rb",688
"1447","gold_nn",688
"1448","favorite_jj",687
"1449","government_nn",687
"1450","lest_in",687
"1451","sky_nn",687
"1452","twelve_cd",687
"1453","placed_vbn",686
"1454","shown_vbn",686
"1455","silver_nn",686
"1456","allworthy_nnp",685
"1457","hetty_nnp",684
"1458","shadow_nn",684
"1459","thou_nnp",684
"1460","use_vb",684
"1461","nearer_in",683
"1462","game_nn",682
"1463","guilty_jj",681
"1464","importance_nn",681
"1465","whenever_wrb",681
"1466","add_vb",680
"1467","wide_jj",680
"1468","wise_jj",680
"1469","younger_jjr",678
"1470","anxiety_nn",677
"1471","delightful_jj",677
"1472","moreover_rb",677
"1473","move_vb",675
"1474","credit_nn",673
"1475","jew_nnp",673
"1476","parts_nns",672
"1477","reflection_nn",671
"1478","circumstance_nn",670
"1479","sign_nn",670
"1480","alive_jj",669
"1481","busy_jj",669
"1482","amelia_nnp",668
"1483","distress_nn",667
"1484","thin_jj",667
"1485","unfortunate_jj",667
"1486","affectionate_jj",666
"1487","assistance_nn",666
"1488","delighted_jj",666
"1489","delicate_jj",665
"1490","grave_jj",665
"1491","plan_nn",665
"1492","lay_vb",664
"1493","learn_vb",664
"1494","half_dt",663
"1495","kennedy_nnp",663
"1496","painful_jj",663
"1497","bottom_nn",662
"1498","orders_nns",662
"1499","ransom_nnp",662
"1500","consciousness_nn",661
"1501","read_vbd",661
"1502","no._nn",659
"1503","returning_vbg",659
"1504","suspicion_nn",659
"1505","bore_vbd",658
"1506","share_nn",658
"1507","address_nn",657
"1508","june_nnp",657
"1509","beg_vbp",656
"1510","disposition_nn",656
"1511","education_nn",656
"1512","bishop_nn",655
"1513","calm_jj",655
"1514","casaubon_nnp",655
"1515","close_jj",655
"1516","contrary_nn",655
"1517","sharp_jj",655
"1518","narrow_jj",654
"1519","crowd_nn",653
"1520","future_nn",653
"1521","listened_vbd",653
"1522","draw_vb",652
"1523","excuse_nn",652
"1524","harm_nn",652
"1525","thoroughly_rb",652
"1526","trembling_vbg",652
"1527","madam_nn",651
"1528","nephew_nn",651
"1529","maid_nn",649
"1530","value_nn",649
"1531","observation_nn",646
"1532","help_nn",645
"1533","interesting_jj",645
"1534","forehead_nn",644
"1535","odd_jj",644
"1536","weather_nn",644
"1537","guardian_nn",643
"1538","sick_jj",643
"1539","intelligence_nn",642
"1540","moving_vbg",642
"1541","what_wdt",642
"1542","lines_nns",641
"1543","cheerful_jj",640
"1544","welcome_jj",640
"1545","read_vbn",638
"1546","caught_vbd",637
"1547","top_nn",637
"1548","neighborhood_nn",636
"1549","sorrow_nn",636
"1550","special_jj",636
"1551","teeth_nns",636
"1552","enemy_nn",634
"1553","likewise_rb",634
"1554","dull_jj",633
"1555","kate_nnp",633
"1556","unable_jj",633
"1557","weight_nn",633
"1558","will_nn",633
"1559","dry_jj",632
"1560","notion_nn",632
"1561","shop_nn",631
"1562","expected_vbd",630
"1563","osborne_nnp",630
"1564","beneath_in",629
"1565","concerned_vbn",629
"1566","daughters_nns",629
"1567","ma'am_nn",629
"1568","thick_jj",629
"1569","understood_vbd",628
"1570","chancellor_nnp",627
"1571","field_nn",627
"1572","chamber_nn",626
"1573","evil_jj",626
"1574","hearts_nns",626
"1575","live_vbp",626
"1576","supper_nn",626
"1577","bell_nn",624
"1578","father_nnp",624
"1579","lived_vbn",624
"1580","sum_nn",624
"1581","chad_nnp",623
"1582","drawing_vbg",623
"1583","friendly_jj",623
"1584","remarkable_jj",623
"1585","request_nn",623
"1586","severe_jj",623
"1587","back_rp",622
"1588","mad_jj",622
"1589","emotion_nn",621
"1590","join_vb",621
"1591","driven_vbn",620
"1592","relief_nn",620
"1593","violence_nn",620
"1594","act_vb",619
"1595","gratitude_nn",619
"1596","looked_vbn",619
"1597","points_nns",619
"1598","triumph_nn",619
"1599","deeply_rb",618
"1600","misery_nn",618
"1601","explain_vb",617
"1602","attempt_nn",615
"1603","minds_nns",615
"1604","bringing_vbg",614
"1605","candle_nn",614
"1606","conviction_nn",614
"1607","dozen_nn",614
"1608","hung_vbd",614
"1609","may_nnp",614
"1610","closed_vbd",613
"1611","grateful_jj",612
"1612","need_md",612
"1613","ones_nns",612
"1614","familiar_jj",611
"1615","feeling_vbg",610
"1616","murmured_vbd",610
"1617","lives_nns",609
"1618","lower_jjr",609
"1619","movement_nn",609
"1620","william_nnp",609
"1621","accident_nn",608
"1622","event_nn",608
"1623","prepared_vbn",608
"1624","square_nnp",608
"1625","cheek_nn",607
"1626","falling_vbg",607
"1627","get_vbp",607
"1628","interested_jj",607
"1629","member_nn",607
"1630","changed_vbn",606
"1631","nay_nnp",606
"1632","ancient_jj",605
"1633","crawford_nnp",605
"1634","faint_jj",605
"1635","hastily_rb",604
"1636","honorable_jj",604
"1637","mowgli_nnp",604
"1638","reading_vbg",604
"1639","style_nn",604
"1640","understood_vbn",604
"1641","choose_vb",603
"1642","pretty_jj",603
"1643","thomas_nnp",603
"1644","brown_jj",602
"1645","gould_nnp",602
"1646","tenderness_nn",602
"1647","eleanor_nnp",601
"1648","terror_nn",601
"1649","broad_jj",600
"1650","la_nnp",600
"1651","superior_jj",600
"1652","wishes_nns",600
"1653","sure_rb",599
"1654","wondered_vbd",599
"1655","harriet_nnp",598
"1656","mercy_nn",598
"1657","followed_vbn",596
"1658","leaning_vbg",596
"1659","ruin_vb",596
"1660","bread_nn",595
"1661","prisoner_nn",595
"1662","straight_rb",595
"1663","opened_vbn",594
"1664","sympathy_nn",594
"1665","interview_nn",593
"1666","sufficiently_rb",593
"1667","charlotte_nnp",592
"1668","measure_nn",592
"1669","middle_nn",592
"1670","minister_nnp",592
"1671","somehow_rb",592
"1672","observe_vb",590
"1673","higher_jjr",589
"1674","joseph_nnp",589
"1675","constant_jj",588
"1676","plainly_rb",588
"1677","rain_nn",588
"1678","violet_nnp",587
"1679","dying_vbg",586
"1680","frequently_rb",586
"1681","winkle_nnp",586
"1682","events_nns",585
"1683","disagreeable_jj",584
"1684","eager_jj",584
"1685","fellows_nns",584
"1686","osmond_nnp",584
"1687","serve_vb",584
"1688","watch_nn",584
"1689","authority_nn",583
"1690","confusion_nn",583
"1691","departure_nn",583
"1692","goesler_nnp",583
"1693","somewhere_rb",583
"1694","result_nn",582
"1695","author_nn",581
"1696","doubt_vbp",580
"1697","iron_nn",580
"1698","observed_vbn",580
"1699","offer_vb",580
"1700","trial_nn",580
"1701","looks_nns",579
"1702","sensible_jj",579
"1703","visitor_nn",579
"1704","drove_vbd",578
"1705","evidence_nn",578
"1706","fred_nnp",578
"1707","over_rb",577
"1708","profession_nn",577
"1709","slow_jj",577
"1710","indifferent_jj",576
"1711","king_nnp",576
"1712","dangerous_jj",575
"1713","proof_nn",575
"1714","speaking_nn",575
"1715","bitter_jj",574
"1716","flowers_nns",573
"1717","judge_nn",573
"1718","prospect_nn",573
"1719","leave_vbp",572
"1720","listening_vbg",572
"1721","space_nn",572
"1722","bob_nnp",571
"1723","intended_vbn",571
"1724","views_nns",571
"1725","offer_nn",570
"1726","to-day_jj",570
"1727","fully_rb",569
"1728","officer_nn",569
"1729","task_nn",569
"1730","winter_nn",569
"1731","highest_jjs",568
"1732","key_nn",568
"1733","quarrel_vb",568
"1734","touch_nn",568
"1735","wholly_rb",568
"1736","married_jj",567
"1737","rank_nn",567
"1738","clavering_nnp",566
"1739","gradually_rb",566
"1740","marianne_nnp",566
"1741","path_nn",566
"1742","bulstrode_nnp",565
"1743","sigh_nn",565
"1744","lie_vb",564
"1745","reputation_nn",564
"1746","softly_rb",564
"1747","dread_nn",563
"1748","grand_jj",563
"1749","disappointment_nn",562
"1750","prison_nn",562
"1751","rosamond_nnp",562
"1752","uneasy_jj",562
"1753","bathsheba_nnp",561
"1754","change_vb",561
"1755","crying_vbg",561
"1756","led_vbn",561
"1757","protection_nn",561
"1758","strongly_rb",561
"1759","accordingly_rb",560
"1760","complete_jj",560
"1761","consent_nn",559
"1762","kissed_vbd",558
"1763","moral_jj",558
"1764","beg_vb",557
"1765","inquiry_nn",557
"1766","remarked_vbd",557
"1767","surprised_vbn",557
"1768","parties_nns",556
"1769","train_nn",555
"1770","treated_vbn",555
"1771","grown_vbn",554
"1772","blow_nn",553
"1773","niece_nn",552
"1774","subjects_nns",552
"1775","hearing_nn",551
"1776","carrying_vbg",550
"1777","outside_in",550
"1778","attitude_nn",549
"1779","indignation_nn",549
"1780","political_jj",549
"1781","grass_nn",548
"1782","rough_jj",548
"1783","suffer_vb",548
"1784","wit_nn",548
"1785","filled_vbn",547
"1786","weakness_nn",547
"1787","lovely_jj",546
"1788","ordinary_jj",545
"1789","belief_nn",544
"1790","fat_jj",544
"1791","lodgings_nns",543
"1792","partly_rb",543
"1793","becoming_vbg",542
"1794","dobbin_nnp",542
"1795","faithful_jj",542
"1796","past_nn",542
"1797","returned_vbn",542
"1798","concerning_vbg",539
"1799","dream_nn",539
"1800","regular_jj",539
"1801","anne_nnp",538
"1802","bounderby_nnp",538
"1803","hast_nn",538
"1804","mamma_nn",538
"1805","tale_nn",538
"1806","assure_vb",537
"1807","seek_vb",537
"1808","sides_nns",537
"1809","despair_nn",536
"1810","finger_nn",536
"1811","mine_jj",536
"1812","present_nn",536
"1813","rawdon_nnp",536
"1814","ship_nn",535
"1815","court_nnp",534
"1816","hill_nn",534
"1817","nine_cd",534
"1818","quality_nn",534
"1819","shape_nn",534
"1820","tells_vbz",534
"1821","drink_vb",532
"1822","watched_vbd",532
"1823","considering_vbg",531
"1824","dinah_nnp",530
"1825","immediate_jj",529
"1826","bottle_nn",528
"1827","freedom_nn",528
"1828","heartily_rb",528
"1829","slightly_rb",528
"1830","handkerchief_nn",527
"1831","moved_vbn",527
"1832","previous_jj",527
"1833","sword_nn",527
"1834","assured_vbn",526
"1835","bold_jj",526
"1836","general_nnp",526
"1837","learned_vbd",526
"1838","rejoined_vbd",526
"1839","objection_nn",525
"1840","roof_nn",525
"1841","companions_nns",524
"1842","copperfield_nnp",524
"1843","broken_jj",523
"1844","folly_nn",523
"1845","remark_nn",523
"1846","respectable_jj",523
"1847","station_nn",523
"1848","ye_jj",523
"1849","aspect_nn",522
"1850","ceremony_nn",522
"1851","growing_vbg",521
"1852","beginning_nn",520
"1853","bent_jj",520
"1854","cap_nn",520
"1855","command_nn",520
"1856","contempt_nn",520
"1857","difficulties_nns",520
"1858","match_nn",520
"1859","board_nn",519
"1860","suffered_vbn",519
"1861","promised_vbd",518
"1862","worn_jj",518
"1863","awful_jj",517
"1864","park_nnp",517
"1865","weston_nnp",517
"1866","betty_nnp",516
"1867","completely_rb",516
"1868","neither_cc",516
"1869","chose_vbd",514
"1870","formed_vbn",514
"1871","neighbors_nns",514
"1872","wonder_vb",514
"1873","&_cc",513
"1874","amiable_jj",513
"1875","bill_nn",513
"1876","bonnet_nn",513
"1877","dora_nnp",513
"1878","folks_nns",513
"1879","i_fw",513
"1880","miss_vb",513
"1881","monk_nnp",513
"1882","showing_vbg",513
"1883","squire_nn",513
"1884","shut_vbn",512
"1885","occasionally_rb",511
"1886","thanks_nns",511
"1887","vanity_nn",511
"1888","entrance_nn",510
"1889","visible_jj",510
"1890","fleur_nnp",509
"1891","spring_nn",509
"1892","finished_vbn",508
"1893","hurry_nn",508
"1894","nonsense_nn",508
"1895","permit_vb",508
"1896","throwing_vbg",508
"1897","trust_vb",508
"1898","compliment_nn",507
"1899","message_nn",507
"1900","trust_nn",507
"1901","wealth_nn",507
"1902","bonteen_nnp",506
"1903","cottage_nn",506
"1904","helen_nnp",506
"1905","angel_nn",505
"1906","careful_jj",505
"1907","leading_vbg",505
"1908","throat_nn",505
"1909","chief_nn",504
"1910","round_vbp",504
"1911","stage_nn",504
"1912","struck_vbn",504
"1913","assure_vbp",503
"1914","entered_vbn",503
"1915","lordship_nn",503
"1916","precious_jj",503
"1917","darling_nn",502
"1918","mysterious_jj",502
"1919","resumed_vbd",502
"1920","baby_nn",500
"1921","cry_nn",500
"1922","demanded_vbd",500
"1923","enjoy_vb",500
"1924","grave_nn",500
"1925","parting_nn",500
"1926","desired_vbn",499
"1927","earnest_jj",499
"1928","midst_nn",499
"1929","pieces_nns",499
"1930","pipe_nn",499
"1931","understanding_nn",499
"1932","consequences_nns",498
"1933","indifference_nn",498
"1934","laying_vbg",498
"1935","major_jj",498
"1936","pulled_vbd",498
"1937","begged_vbd",497
"1938","blessing_nn",497
"1939","blind_jj",497
"1940","philip_nnp",497
"1941","satisfied_vbn",497
"1942","scheme_nn",497
"1943","wet_jj",497
"1944","afford_vb",496
"1945","jim_nnp",496
"1946","particulars_nns",496
"1947","elder_jjr",495
"1948","edmund_nnp",494
"1949","expect_vbp",494
"1950","henry_nnp",494
"1951","practice_nn",494
"1952","prove_vb",494
"1953","voices_nns",494
"1954","furniture_nn",493
